,word,count
1813,isnt,2
1814,confusions,2
1815,personable,2
1816,reply,2
1817,mid,2
1818,lowkey,2
1819,62,2
1820,responsibility,2
1821,lessons,2
1822,it-,2
1823,replies,2
1824,enthusiasm,2
1825,plethora,2
1826,300,2
1827,deadlines,2
1828,powerpoints,2
1829,elaborate,2
1830,ok.,2
1831,blind,2
1832,higher,2
1833,shot,2
1834,providing,2
1835,clarity,2
1836,laid,2
1837,fortunately,2
1838,lighten,2
1839,14a-c,2
1840,mentioning,2
1841,slacked,2
1842,bc,2
1843,managing,2
1844,ta's/la,2
1845,actively,2
1846,core,2
1847,ohs,2
1848,strongly,2
1849,ancient,2
1850,saving,2
1851,disorganized,2
1852,quarters,2
1853,prioritize,2
1854,regular,2
1855,creating,2
1856,experienced,2
1857,panic,2
1858,sick,2
1859,bargaining,2
1860,spending,2
1861,lack,2
1862,natural,2
1863,disgusted,2
1864,appear,2
1865,velocity,2
1866,solution,2
1867,breakdowns,2
1868,earth,2
1869,contain,2
1870,100x,2
1871,endorses,2
1872,clue,2
1873,faith,2
1874,genius,2
1875,message,2
1876,grace,2
1877,lively,2
1878,poor,2
1879,pathways,2
1880,9am,2
1881,insists,2
1882,sheet,2
1883,repeats,2
1884,tldr,2
1885,neuroanatomy,2
1886,suggestions,2
1887,surprise,2
1888,throws,2
1889,division,2
1890,div,2
1891,elements,2
1892,g.e,2
1893,ee,2
1894,median,2
1895,anecdotes,2
1896,number,2
1897,sounds,2
1898,soul,2
1899,homie,2
1900,17,2
1901,devotes,2
1902,planning,2
1903,take-home,2
1904,remembering,2
1905,longer,2
1906,reads,2
1907,factual,2
1908,charming,2
1909,nevertheless,2
1910,bridges,2
1911,guaranteed,2
1912,essentially,2
1913,4-5,2
1914,vast,2
1915,surefire,2
1916,themes,2
1917,considers,2
1918,types,2
1919,partially,2
1920,skipping,2
1921,jeff,2
1922,experiences,2
1923,opinions,2
1924,programmer,2
1925,upside,2
1926,paying,2
1927,nine,2
1928,looks,2
1929,harsh,2
1930,fit,2
1931,primary,2
1932,instruction,2
1933,awkward,2
1934,mwf,2
1935,well-organized,2
1936,hoping,2
1937,modern,2
1938,demanding,2
1939,hes,2
1940,taker,2
1941,maximum,2
1942,screwed,2
1943,introducing,2
1944,theory,2
1945,states,2
1946,realizing,2
1947,effect,2
1948,tends,2
1949,duper,2
1950,notice,2
1951,feynman,2
1952,grain,2
1953,salt,2
1954,packed,2
1955,turning,2
1956,strategies,2
1957,doubts,2
1958,punish,2
1959,recalculates,2
1960,seek,2
1961,classwork,2
1962,screen,2
1963,primarily,2
1964,postdocs,2
1965,keeping,2
1966,97,2
1967,articulate,2
1968,furthermore,2
1969,retain,2
1970,speaker,2
1971,strictly,2
1972,loads,2
1973,outlines,2
1974,minaj,2
1975,-his,2
1976,hit,2
1977,clearest,2
1978,young,2
1979,enjoys,2
1980,understatement,2
1981,elsewhere,2
1982,deductions,2
1983,lead,2
1984,face,2
1985,memory,2
1986,assume,2
1987,element,2
1988,regurgitate,2
1989,south,2
1990,mastering,2
1991,eric,2
1992,extend,2
1993,thus,2
1994,drum,2
1995,ps,2
1996,firsthand,2
1997,recalculating,2
1998,desired,2
1999,engagement,2
2000,refuse,2
2001,cell,2
2002,models/specimens,2
2003,fundamentally,2
2004,flawed,2
2005,resulting,2
2006,sign,2
2007,constant,2
2008,comprehensive,2
2009,negative,2
2010,feelings,2
2011,hang,2
2012,today,2
2013,string,2
2014,outline,2
2015,frequency,2
2016,valuable,2
2017,grow,2
2018,cramming,2
2019,kids,2
2020,gone,2
2021,formula,2
2022,buying,2
2023,according,2
2024,earlier,2
2025,late,2
2026,severely,2
2027,collected,2
2028,ps20,2
2029,10.,2
2030,motivate,2
2031,versa,2
2032,vice,2
2033,real-world,2
2034,hint,2
2035,ymi,2
2036,bitter,2
2037,interactions,2
2038,unfortunate,2
2039,smarter,2
2040,insertions,2
2041,real-life,2
2042,errors,2
2043,coding,2
2044,fifty,2
2045,euclidean,2
2046,evaluations,2
2047,derive,2
2048,including,2
2049,tiny,2
2050,simultaneously,2
2051,pic,2
2052,mess,2
2053,surrounding,2
2054,till,2
2055,korean,2
2056,machine,2
2057,p/np,2
2058,welcome,2
2059,writes,2
2060,swear,2
2061,kinds,2
2062,lived,2
2063,recordings,2
2064,chunk,2
2065,surface,2
2066,94,2
2067,field,2
2068,trigonometry,2
2069,brief,2
2070,butt,2
2071,geometry,2
2072,oscillating,2
2073,warned,2
2074,clarifies,2
2075,overwhelmed,2
2076,sphere,2
2077,goal,2
2078,reccomend,2
2079,lines,2
2080,art,2
2081,entirely,2
2082,english,2
2083,ground,2
2084,development,2
2085,properties,2
2086,define,2
2087,identification,2
2088,contrary,2
2089,everybody,2
2090,rumors,2
2091,ridiculously,2
2092,leaving,2
2093,occasional,2
2094,surprised,2
2095,fridays,2
2096,pray,2
2097,laptop,2
2098,definately,2
2099,practically,2
2100,discussing,2
2101,mathematics,2
2102,thoughtful,2
2103,pushing,2
2104,equity,2
2105,cried,2
2106,jeopardizing,1
2107,5/5,1
2108,140+,1
2109,diverse,1
2110,kudu,1
2111,begging,1
2112,stopped,1
2113,96.5/115,1
2114,club,1
2115,rented,1
2116,twenty,1
2117,adequate,1
2118,brutal,1
2119,hole,1
2120,guys,1
2121,prepares,1
2122,oddly,1
2123,super-long,1
2124,pointing,1
2125,deep,1
2126,sessions/office,1
2127,addressing,1
2128,concerns.it,1
2129,dangerous,1
2130,7c,1
2131,america,1
2132,4th,1
2133,20/10,1
2134,bummed,1
2135,48,1
2136,conflict,1
2137,fails,1
2138,speaking,1
2139,schedule,1
2140,terrific,1
2141,colorful,1
2142,professor/ta,1
2143,solving/q+a,1
2144,grand,1
2145,leaves,1
2146,102.5/115,1
2147,presentations,1
2148,trong,1
2149,gage,1
2150,whoever,1
2151,lifesaver,1
2152,airdropped,1
2153,questions722,1
2154,black,1
2155,participation10,1
2156,gripping,1
2157,discussion72,1
2158,unorganised,1
2159,rundown,1
2160,-workload,1
2161,pastes,1
2162,value,1
2163,criticism,1
2164,lengths,1
2165,presenter,1
2166,handy,1
2167,2014,1
2168,722,1
2169,overcoming,1
2170,reminder,1
2171,pleasant,1
2172,cycle,1
2173,yana,1
2174,near-constant,1
2175,perceive,1
2176,otlan,1
2177,podcast,1
2178,educational,1
2179,weighty,1
2180,stress-inducing,1
2181,exams.however,1
2182,caution,1
2183,diplomacy,1
2184,load,1
2185,pause,1
2186,signing,1
2187,577-7505,1
2188,jam,1
2189,complaint,1
2190,deflationary,1
2191,559,1
2192,privately,1
2193,course.dr,1
2194,blm,1
2195,cells/molecules,1
2196,led,1
2197,tracks,1
2198,side,1
2199,beinggo,1
2200,expand,1
2201,completed,1
2202,9a,1
2203,understandable,1
2204,chann,1
2205,awhile,1
2206,pit,1
2207,atleast,1
2208,julien,1
2209,trickery,1
2210,1947.,1
2211,podcasted,1
2212,gs103,1
2213,include,1
2214,feet,1
2215,witty,1
2216,702,1
2217,2-6,1
2218,mini-quizzes,1
2219,generic,1
2220,unimportance,1
2221,correctness,1
2222,interfere,1
2223,5000,1
2224,cited,1
2225,animated,1
2226,closed-book,1
2227,disagree,1
2228,designated,1
2229,elevator,1
2230,spreading,1
2231,relieved,1
2232,genetic,1
2233,purchased,1
2234,respiration,1
2235,based.overall,1
2236,service,1
2237,source,1
2238,accommodating.-the,1
2239,clarifications,1
2240,insertion,1
2241,ruined,1
2242,hard-,1
2243,scapegoat,1
2244,gems,1
2245,naindeep,1
2246,format.-the,1
2247,adults,1
2248,remote,1
2249,readings/quizzes,1
2250,guard,1
2251,inform,1
2252,protests,1
2253,disappointing,1
2254,60pts,1
2255,50pts,1
2256,browse,1
2257,200pts,1
2258,120pts,1
2259,reverse,1
2260,90pts,1
2261,~680,1
2262,2018,1
2263,quizlets,1
2264,do-able,1
2265,dug,1
2266,b/c,1
2267,vocabulary,1
2268,avg,1
2269,68/90,1
2270,easygoing,1
2271,plainly,1
2272,picking,1
2273,anyways,1
2274,peer-reviewed,1
2275,adding,1
2276,writer,1
2277,pins,1
2278,stickers,1
2279,self-learning,1
2280,entertained,1
2281,soooo,1
2282,bore,1
2283,dr.pham,1
2284,desi,1
2285,wound,1
2286,incompetence,1
2287,trips,1
2288,outsider,1
2289,spell,1
2290,all-star,1
2291,all-or-nothing,1
2292,qs,1
2293,jay,1
2294,ptsfinal,1
2295,secure,1
2296,82,1
2297,reading-based,1
2298,716,1
2299,latter,1
2300,implement,1
2301,sincere,1
2302,evaluation,1
2303,conclusions,1
2304,mid-quarter,1
2305,closely,1
2306,explanation,1
2307,foster,1
2308,steps,1
2309,hmu,1
2310,wrapping,1
2311,improving,1
2312,acknowledge,1
2313,road,1
2314,tests/exams,1
2315,pg,1
2316,tissue,1
2317,engages,1
2318,1.6,1
2319,easiness,1
2320,thirdly,1
2321,preparedness,1
2322,christ,1
2323,jensen,1
2324,biased,1
2325,mvp,1
2326,survived,1
2327,newman,1
2328,disclosure,1
2329,~150,1
2330,dan,1
2331,responding,1
2332,google,1
2333,gaining,1
2334,sparks,1
2335,wasting,1
2336,liz,1
2337,shit,1
2338,hin,1
2339,attendinh,1
2340,coursehero,1
2341,.outside,1
2342,lookout,1
2343,defined,1
2344,socializing,1
2345,cogent,1
2346,ramble,1
2347,2/4,1
2348,bitch,1
2349,slowly,1
2350,shifted,1
2351,stresses,1
2352,k50,1
2353,converse,1
2354,4/6,1
2355,blocks,1
2356,corollate,1
2357,outs,1
2358,wordings,1
2359,opposes,1
2360,spice,1
2361,affects,1
2362,ir,1
2363,important/,1
2364,unimportant,1
2365,swell,1
2366,3+,1
2367,1/3,1
2368,105+,1
2369,stroke,1
2370,monsters,1
2371,survive,1
2372,iif,1
2373,rigor,1
2374,hours/extra,1
2375,y'all,1
2376,immediately,1
2377,examine,1
2378,incoming,1
2379,muscle,1
2380,vipin,1
2381,hardcore,1
2382,deceptively,1
2383,radical,1
2384,lunch,1
2385,turn,1
2386,identifying,1
2387,weighted,1
2388,hours/q,1
2389,million,1
2390,actions,1
2391,brain,1
2392,miraculously,1
2393,id,1
2394,take-,1
2395,scans,1
2396,predict,1
2397,distracted,1
2398,knowledges,1
2399,reinforce,1
2400,read/learned,1
2401,practices,1
2402,'interpretive,1
2403,tangents,1
2404,intuitively,1
2405,bond,1
2406,liberally,1
2407,circumstantial,1
2408,stronger,1
2409,mixes,1
2410,seated,1
2411,researches,1
2412,studying.overall,1
2413,connective,1
2414,snag,1
2415,manage,1
2416,hindi,1
2417,cite,1
2418,constrained,1
2419,oftentimes,1
2420,assist,1
2421,hassle,1
2422,preview,1
2423,forever,1
2424,sailing,1
2425,accounts,1
2426,6-page,1
2427,inept,1
2428,midterms/finals,1
2429,consolidating,1
2430,saga,1
2431,littel,1
2432,well-versed,1
2433,apparent,1
2434,unbearable,1
2435,campbell,1
2436,clearer,1
2437,epithelia,1
2438,hp,1
2439,digest,1
2440,incorrect—ta,1
2441,organs,1
2442,in-lecture,1
2443,relative,1
2444,wisely,1
2445,nope,1
2446,tracked,1
2447,variations,1
2448,afterwards,1
2449,jump,1
2450,smooth,1
2451,i.e,1
2452,rec,1
2453,1-page,1
2454,launchpad.-lectures,1
2455,practicals,1
2456,relaxed,1
2457,wary,1
2458,.-extra,1
2459,-overall,1
2460,exams90,1
2461,overview:150,1
2462,cat,1
2463,mildly,1
2464,alongside,1
2465,resembled,1
2466,concepts.launchpad,1
2467,20b,1
2468,throwaway,1
2469,cc,1
2470,helpful.the,1
2471,transfer,1
2472,noticed,1
2473,perk,1
2474,glossing,1
2475,scam,1
2476,-my,1
2477,examples/demonstrations,1
2478,sciences,1
2479,readings/quizzes/practice,1
2480,modify,1
2481,.like,1
2482,turns,1
2483,mid-high,1
2484,1120,1
2485,boundary,1
2486,cardi,1
2487,survey,1
2488,70s,1
2489,.....,1
2490,2200,1
2491,allied,1
2492,stands,1
2493,finalremaining,1
2494,launchpad/clicker/other,1
2495,b-nicki,1
2496,726,1
2497,competition,1
2498,coursework,1
2499,class.in,1
2500,scantrons,1
2501,inhibited,1
2502,pointsfew,1
2503,forgetting,1
2504,feud,1
2505,profanity,1
2506,biological,1
2507,applauded,1
2508,bound,1
2509,entirety,1
2510,undergrad,1
2511,-92.9,1
2512,applicable,1
2513,paste,1
2514,composed,1
2515,golden,1
2516,sole,1
2517,desperate,1
2518,evals,1
2519,minus,1
2520,blocked,1
2521,chemicals,1
2522,peeved,1
2523,unrecommended,1
2524,pe,1
2525,ought,1
2526,seconds,1
2527,losing,1
2528,co-teaches,1
2529,enrolling,1
2530,400,1
2531,questions/speed,1
2532,conceptualize,1
2533,download,1
2534,pre-req,1
2535,continues,1
2536,total90,1
2537,nicki,1
2538,~2-3,1
2539,favorites,1
2540,hours/week,1
2541,insight,1
2542,cancer,1
2543,neglects,1
2544,107/115,1
2545,23,1
2546,glanced,1
2547,sped,1
2548,ring,1
2549,soo,1
2550,99/100this,1
2551,acted,1
2552,substitute,1
2553,neglected,1
2554,sabotage,1
2555,amazingthis,1
2556,curing,1
2557,ovation,1
2558,election,1
2559,stressed.i,1
2560,stylish,1
2561,cheer,1
2562,rock,1
2563,himunless,1
2564,tower,1
2565,eiffel,1
2566,gauging,1
2567,incompleteness,1
2568,mark,1
2569,thrown,1
2570,size,1
2571,inferno,1
2572,easy/manageable,1
2573,set-ups,1
2574,24hr,1
2575,thoughtfully,1
2576,dances,1
2577,dj,1
2578,cardiovascular,1
2579,smile,1
2580,grasping,1
2581,surveyed,1
2582,introduced,1
2583,helper,1
2584,repeatedly,1
2585,posting,1
2586,98,1
2587,evening,1
2588,83,1
2589,.stats,1
2590,checked,1
2591,shame,1
2592,chem14b,1
2593,chem14a,1
2594,community.but,1
2595,100+,1
2596,metrics,1
2597,parroting,1
2598,musculoskeletal,1
2599,becoming,1
2600,undergrads,1
2601,inspire,1
2602,estimated,1
2603,plot,1
2604,treating,1
2605,decades,1
2606,dante,1
2607,happening,1
2608,7th,1
2609,overloads,1
2610,welll,1
2611,redox,1
2612,waiting,1
2613,reflective,1
2614,groupme,1
2615,truthfully,1
2616,tip,1
2617,shouldnt,1
2618,copied,1
2619,heyif,1
2620,programming,1
2621,clsasss,1
2622,starting,1
2623,stictly,1
2624,laughs,1
2625,16a,1
2626,konw,1
2627,reconsider,1
2628,electrochemistry,1
2629,complaints,1
2630,difficult/confusing,1
2631,switching,1
2632,130,1
2633,typed-up,1
2634,shared,1
2635,mull,1
2636,foooled,1
2637,thoughti,1
2638,action,1
2639,theories—allowing,1
2640,contextualise,1
2641,midterm-,1
2642,project-,1
2643,explicitly,1
2644,periodic,1
2645,math-y,1
2646,depending,1
2647,-dont,1
2648,midnight,1
2649,semester,1
2650,tr,1
2651,19,1
2652,insightful,1
2653,considered,1
2654,commenter,1
2655,polyatomics,1
2656,table,1
2657,responsive,1
2658,gifted,1
2659,intensive,1
2660,itll,1
2661,analysis/converting,1
2662,dimensional,1
2663,molarity,1
2664,excluded,1
2665,doesnt,1
2666,highkey,1
2667,processing,1
2668,tailors,1
2669,newer,1
2670,wouldnt,1
2671,beginner-friendly,1
2672,homeworks-,1
2673,quizzes-,1
2674,near,1
2675,pic16a,1
2676,death,1
2677,favourite,1
2678,painless,1
2679,79,1
2680,work.professor,1
2681,generated,1
2682,brand,1
2683,hnmr,1
2684,mix,1
2685,hat,1
2686,suggested,1
2687,opening,1
2688,worse,1
2689,calculations,1
2690,beings,1
2691,wordy,1
2692,visual,1
2693,.also,1
2694,r,1
2695,guide/notes,1
2696,bumped,1
2697,practice/past,1
2698,boundary.so,1
2699,”,1
2700,adored,1
2701,reuse,1
2702,“,1
2703,sixty,1
2704,tutor,1
2705,discussion/la,1
2706,opposite.i,1
2707,compensates,1
2708,1.5x-2x,1
2709,"85,87",1
2710,night/keeping,1
2711,v,1
2712,conversations,1
2713,talent,1
2714,luv,1
2715,da,1
2716,pursue,1
2717,irvine,1
2718,escape,1
2719,musicals,1
2720,bestest,1
2721,ta/pham,1
2722,clinical,1
2723,formatting,1
2724,nonetheless,1
2725,confuses,1
2726,audio,1
2727,innate,1
2728,a+i,1
2729,scope,1
2730,refreshing,1
2731,captivating,1
2732,classmate,1
2733,excel,1
2734,tophat,1
2735,mirror,1
2736,gist,1
2737,spirit,1
2738,slides/worksheets,1
2739,confronts,1
2740,prob,1
2741,rigorous,1
2742,luckier,1
2743,14a/b,1
2744,version,1
2745,91,1
2746,tolerable,1
2747,down.he,1
2748,displayed,1
2749,gif,1
2750,reiterating,1
2751,dancing,1
2752,kidding,1
2753,orangutan,1
2754,self-absorbed,1
2755,gamble,1
2756,snobby,1
2757,claimed,1
2758,chemical,1
2759,seventh,1
2760,dispelling,1
2761,hearing,1
2762,exercising,1
2763,stick,1
2764,freakin,1
2765,fun/weird,1
2766,overtime,1
2767,expose,1
2768,b4,1
2769,respiratory,1
2770,shirts,1
2771,spoils,1
2772,finds,1
2773,intertwine,1
2774,x1.5,1
2775,academics,1
2776,curving,1
2777,explore,1
2778,content-wise,1
2779,unneeded,1
2780,chem14c,1
2781,analogies,1
2782,12-year-old,1
2783,reusing,1
2784,collaborate,1
2785,increase,1
2786,polling,1
2787,succinctly,1
2788,continue,1
2789,begged,1
2790,screaming,1
2791,reluctant,1
2792,jaws,1
2793,countless,1
2794,88,1
2795,brother,1
2796,post-exam,1
2797,messaging,1
2798,amazon,1
2799,calss,1
2800,questionnaires,1
2801,heartbeat,1
2802,forgotten,1
2803,fundamentals,1
2804,extends,1
2805,instant,1
2806,recap,1
2807,piazza/groupme,1
2808,urogenital,1
2809,suffered,1
2810,forming,1
2811,digestive,1
2812,workshop/la,1
2813,materiall,1
2814,applied/in,1
2815,-lack,1
2816,intriguing,1
2817,physic,1
2818,cake,1
2819,legos,1
2820,extent,1
2821,frustrated,1
2822,22,1
2823,needing,1
2824,hinders,1
2825,civilizations,1
2826,down-to-earth/easy-to-understand,1
2827,dadlike,1
2828,alike,1
2829,non-majors,1
2830,classical,1
2831,questionable,1
2832,lifescience,1
2833,carolyn,1
2834,convenience,1
2835,note/open,1
2836,lecture/open,1
2837,stockpile,1
2838,peers/ta,1
2839,'textbook,1
2840,scenarios,1
2841,summarizes,1
2842,dropping,1
2843,graphs,1
2844,interpreting,1
2845,knowing/memorizing,1
2846,corny,1
2847,stays,1
2848,tended,1
2849,simplified,1
2850,tying,1
2851,ignored,1
2852,totality,1
2853,stuffs,1
2854,shawn,1
2855,paid,1
2856,hestia,1
2857,wiggle,1
2858,savior,1
2859,vs,1
2860,hey,1
2861,notes-,1
2862,diagram/model,1
2863,one-,1
2864,pre,1
2865,req,1
2866,legitimately,1
2867,expands,1
2868,roof,1
2869,concentrating,1
2870,comfortable,1
2871,internet,1
2872,consulting,1
2873,therefore,1
2874,labels,1
2875,sean,1
2876,comprehensively,1
2877,contained,1
2878,anymore,1
2879,majoring,1
2880,title,1
2881,mishaps,1
2882,modified,1
2883,bs,1
2884,fletchr,1
2885,87.5/100,1
2886,ending,1
2887,contribute,1
2888,component,1
2889,window,1
2890,performance,1
2891,..........,1
2892,quartile,1
2893,represented,1
2894,progresses,1
2895,82.5/100,1
2896,-all,1
2897,stray,1
2898,prevented,1
2899,edited,1
2900,records,1
2901,operons,1
2902,photosynthesis,1
2903,—,1
2904,wars,1
2905,gender,1
2906,terrorism,1
2907,reminiscent,1
2908,cutoff.-exams,1
2909,trade,1
2910,positions,1
2911,arranged,1
2912,unlikely,1
2913,class.-the,1
2914,professoramazing,1
2915,textbook.-lectures,1
2916,plentiful,1
2917,99/100,1
2918,humorous,1
2919,subscription,1
2920,92,1
2921,broad,1
2922,chances,1
2923,question.i,1
2924,reexplain,1
2925,weakly,1
2926,connecting,1
2927,draw,1
2928,side-by-side,1
2929,recalculated,1
2930,step-by-step,1
2931,a-final,1
2932,hv,1
2933,g.,1
2934,deducted,1
2935,pressing,1
2936,lasts,1
2937,continously,1
2938,one-by-one,1
2939,recalculate,1
2940,78/80we,1
2941,99.5/95the,1
2942,instructed,1
2943,hello,1
2944,drill,1
2945,10x,1
2946,fewer,1
2947,combat,1
2948,crises,1
2949,handwritten,1
2950,incorporated,1
2951,hardly,1
2952,cohesive,1
2953,retaining,1
2954,-lavelle,1
2955,110.425/115for,1
2956,unbiased,1
2957,-paper,1
2958,versed,1
2959,replacement,1
2960,pros,1
2961,cant,1
2962,sincerely,1
2963,deny,1
2964,sends,1
2965,heartwarming,1
2966,smiley,1
2967,assisting,1
2968,image,1
2969,researching,1
2970,consistency,1
2971,foundational,1
2972,111.5/102the,1
2973,-exams,1
2974,10+,1
2975,class.,1
2976,weight,1
2977,pics,1
2978,substantial,1
2979,carry,1
2980,compulsory,1
2981,artist,1
2982,reviewer,1
2983,class.the,1
2984,-tips,1
2985,matching,1
2986,filmed,1
2987,passable,1
2988,33,1
2989,confidence,1
2990,theyve,1
2991,rushing,1
2992,rotate,1
2993,virtual/recorded,1
2994,messy,1
2995,them—and,1
2996,-he,1
2997,so-and-so,1
2998,clipboard,1
2999,better/clearer,1
3000,couldve,1
3001,wats,1
3002,line,1
3003,negotiation,1
3004,open-book,1
3005,cake-walk,1
3006,arent,1
3007,well-designed,1
3008,structures,1
3009,‘,1
3010,delivery,1
3011,pin/sticker,1
3012,iranian,1
3013,specimen/model/printout,1
3014,u.s.,1
3015,cons,1
3016,capabilities,1
3017,assistant,1
3018,-sooooo,1
3019,jams,1
3020,aid,1
3021,recourses,1
3022,solves,1
3023,diplomat,1
3024,questions.i,1
3025,concentrate,1
3026,uploaded,1
3027,squeezed,1
3028,70/708,1
3029,hwk,1
3030,touch,1
3031,specimens,1
3032,6-8,1
3033,gen,1
3034,michel,1
3035,german,1
3036,sweat,1
3037,bio-,1
3038,analyze,1
3039,dwell,1
3040,again-,1
3041,auxiliary,1
3042,leftover,1
3043,organs/muscles/etc,1
3044,benefits,1
3045,pile,1
3046,letting,1
3047,exercise,1
3048,ratings,1
3049,launchpad–which,1
3050,learning/class,1
3051,2x,1
3052,connects,1
3053,laidback,1
3054,overconfident,1
3055,gut.also,1
3056,regurgitates,1
3057,textbook-do,1
3058,children,1
3059,ensuring,1
3060,assessments,1
3061,efforts,1
3062,there-clarify,1
3063,glowing,1
3064,104.75/105written,1
3065,bruincast-,1
3066,awareness,1
3067,repeated,1
3068,sheet-if,1
3069,molecule,1
3070,collect,1
3071,minor,1
3072,-do,1
3073,trends,1
3074,____________________,1
3075,interest/dedication,1
3076,absorbing,1
3077,optimize,1
3078,notes/memorize,1
3079,~100,1
3080,wan,1
3081,non-exam,1
3082,absences,1
3083,messed,1
3084,convenient,1
3085,decently,1
3086,refused,1
3087,affiliated,1
3088,eight,1
3089,unprecedented,1
3090,exams.midterms/final,1
3091,professorial,1
3092,remarks,1
3093,involve,1
3094,stereotypes,1
3095,commentary,1
3096,non-class-related,1
3097,instances,1
3098,detract,1
3099,abrasive,1
3100,paraphrased,1
3101,presupposes,1
3102,massive,1
3103,routinely,1
3104,obtain,1
3105,40-50,1
3106,repercussions,1
3107,competent,1
3108,interject,1
3109,tendency,1
3110,highlighted,1
3111,favors,1
3112,usual,1
3113,trig,1
3114,identities,1
3115,multi-variable,1
3116,math-heavy,1
3117,surprising,1
3118,crammable,1
3119,differentials,1
3120,integration,1
3121,integrals,1
3122,sucked,1
3123,pulled,1
3124,comprised,1
3125,solidly,1
3126,handful,1
3127,trash,1
3128,ceiling,1
3129,shall,1
3130,killing,1
3131,cking,1
3132,kill,1
3133,dope,1
3134,die,1
3135,destroy,1
3136,capability,1
3137,ignore,1
3138,uh,1
3139,vibrate,1
3140,pros-,1
3141,homeworkcons-,1
3142,inflate,1
3143,artificially,1
3144,demand,1
3145,attacks,1
3146,inflexibility,1
3147,results,1
3148,shitty,1
3149,better.final,1
3150,exams.midterms,1
3151,cart,1
3152,underneath,1
3153,tension,1
3154,takeaway,1
3155,1ch,1
3156,mathematica,1
3157,105a/b,1
3158,differently,1
3159,stubborn,1
3160,105a,1
3161,computer,1
3162,insisted,1
3163,computers,1
3164,weird.in,1
3165,phenomena,1
3166,over-exaggerated,1
3167,advised,1
3168,tempered,1
3169,damaged,1
3170,red,1
3171,flag,1
3172,heck,1
3173,purpose,1
3174,intention,1
3175,regarded,1
3176,hopeless,1
3177,undoubtedly,1
3178,particular,1
3179,specifics,1
3180,text-only,1
3181,redeem,1
3182,tempted,1
3183,hesitation,1
3184,saves,1
3185,prevents,1
3186,immediate,1
3187,cussing,1
3188,flamboyant,1
3189,neat,1
3190,cracking,1
3191,faraday,1
3192,shielding,1
3193,electrical,1
3194,thingy,1
3195,static-y,1
3196,noise,1
3197,unshielded,1
3198,electromagnetic,1
3199,radiation,1
3200,ticking,1
3201,sending,1
3202,signals,1
3203,nearby,1
3204,towers,1
3205,basis,1
3206,tester,1
3207,uneasiness,1
3208,underlying,1
3209,radios,1
3210,tinkers,1
3211,questions.my,1
3212,punch,1
3213,brand-new,1
3214,beware,1
3215,alotted,1
3216,posed,1
3217,outdo,1
3218,counter,1
3219,discussions/office,1
3220,intelligible,1
3221,path,1
3222,doppler,1
3223,meticulously,1
3224,proved,1
3225,zest,1
3226,preps,1
3227,management,1
3228,god-tier,1
3229,overworked,1
3230,underpaid,1
3231,so-called,1
3232,hastily,1
3233,upload,1
3234,harsher,1
3235,allotted,1
3236,peace,1
3237,mathematical,1
3238,university,1
3239,aggravating,1
3240,multivariable,1
3241,comprehend,1
3242,prep,1
3243,demolish,1
3244,returning,1
3245,irritated,1
3246,fell,1
3247,semiconductor,1
3248,legendary,1
3249,combination,1
3250,factors,1
3251,fond,1
3252,taylor,1
3253,employ,1
3254,unfamiliar,1
3255,devices,1
3256,gauss,1
3257,realise,1
3258,semiconductors,1
3259,skill,1
3260,imagined,1
3261,wildest,1
3262,dreams,1
3263,solved,1
3264,exaggerated,1
3265,proof,1
3266,joking,1
3267,merits,1
3268,cern,1
3269,bear,1
3270,advanced,1
3271,advocates,1
3272,self-sufficiency,1
3273,duty,1
3274,bunk,1
3275,distractions,1
3276,intent,1
3277,surpass,1
3278,upto,1
3279,invented,1
3280,intuition,1
3281,hone,1
3282,claims,1
3283,carl,1
3284,mathematician,1
3285,particle,1
3286,lifeline,1
3287,showcases,1
3288,hollywood,1
3289,pipe,1
3290,popular,1
3291,stretch,1
3292,entrance,1
3293,building,1
3294,mystical,1
3295,tender,1
3296,'energy,1
3297,conserved,1
3298,ribald,1
3299,curses,1
3300,describes,1
3301,haze,1
3302,drunken,1
3303,epic,1
3304,demo,1
3305,short-serve,1
3306,rank,1
3307,sixteen,1
3308,talented,1
3309,raconteur,1
3310,bursting,1
3311,episode,1
3312,laugh,1
3313,cherish,1
3314,deriving,1
3315,gasp,1
3316,flinch,1
3317,spellbound,1
3318,magic,1
3319,rote,1
3320,splendor,1
3321,grandeur,1
3322,institute,1
3323,premier,1
3324,utilizes,1
3325,derivations/examples,1
3326,banks,1
3327,bittered,1
3328,annoyance,1
3329,quietly,1
3330,straws,1
3331,improved,1
3332,interaction,1
3333,discussion/review,1
3334,lovable,1
3335,textbook/doing,1
3336,killed,1
3337,unhelpful,1
3338,expanding,1
3339,assumes,1
3340,frames,1
3341,purposefully,1
3342,3-5,1
3343,pi,1
3344,beta,1
3345,tao,1
3346,damped,1
3347,oscillator,1
3348,differential,1
3349,describing,1
3350,rc,1
3351,circuits,1
3352,skew,1
3353,deliberately,1
3354,training,1
3355,wheels,1
3356,skateboard,1
3357,practiced,1
3358,riding,1
3359,sled,1
3360,graciously,1
3361,tight,1
3362,destroys,1
3363,fermilab,1
3364,roots,1
3365,superior,1
3366,ordinary,1
3367,precession,1
3368,charged,1
3369,angular,1
3370,axis,1
3371,magnetic,1
3372,kick,1
3373,foundation,1
3374,sooner,1
3375,copies,1
3376,wholesale,1
